customer_id;customer_name;segment;country;city;state;postal_code;region
PK-18910;Paul Knutson;Home Office;United States;San Francisco;California;94109;West
PK-19075;Pete Kriz;Consumer;United States;San Francisco;California;94110;West
PK-19075;Pete Kriz;Consumer;United States;San Francisco;California;94122;West
PO-18850;Patrick O'Brill;Consumer;United States;San Francisco;California;94109;West
PO-19195;Phillina Ober;Home Office;United States;San Francisco;California;94122;West
PR-18880;Patrick Ryan;Consumer;United States;San Francisco;California;94109;West
PV-18985;Paul Van Hugh;Home Office;United States;San Francisco;California;94122;West
PW-19240;Pierre Wener;Consumer;United States;San Francisco;California;94110;West
RA-19885;Ruben Ausman;Corporate;United States;San Francisco;California;94109;West
RB-19360;Raymond Buch;Consumer;United States;San Francisco;California;94122;West
RB-19795;Ross Baird;Home Office;United States;San Francisco;California;94110;West
RD-19480;Rick Duston;Consumer;United States;San Francisco;California;94122;West
RD-19720;Roger Demir;Consumer;United States;San Francisco;California;94122;West
RD-19900;Ruben Dartt;Consumer;United States;San Francisco;California;94109;West
RH-19510;Rick Huthwaite;Home Office;United States;San Francisco;California;94110;West
RO-19780;Rose O'Brian;Consumer;United States;San Francisco;California;94110;West
RP-19270;Rachel Payne;Corporate;United States;San Francisco;California;94110;West
RR-19315;Ralph Ritter;Consumer;United States;San Francisco;California;94110;West
RW-19630;Rob Williams;Corporate;United States;San Francisco;California;94122;West
SC-20260;Scott Cohen;Corporate;United States;San Francisco;California;94122;West
SC-20260;Scott Cohen;Corporate;United States;San Francisco;California;94110;West
SC-20680;Steve Carroll;Home Office;United States;San Francisco;California;94110;West
SC-20725;Steven Cartwright;Consumer;United States;San Francisco;California;94122;West
SC-20770;Stewart Carmichael;Corporate;United States;San Francisco;California;94122;West
SF-20965;Sylvia Foulston;Corporate;United States;San Francisco;California;94109;West
SG-20470;Sheri Gordon;Consumer;United States;San Francisco;California;94109;West
SG-20605;Speros Goranitis;Consumer;United States;San Francisco;California;94109;West
SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West
SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94109;West
SH-20395;Shahid Hopkins;Consumer;United States;San Francisco;California;94122;West
SJ-20500;Shirley Jackson;Consumer;United States;San Francisco;California;94122;West
SN-20560;Skye Norling;Home Office;United States;San Francisco;California;94109;West
SP-20620;Stefania Perrino;Corporate;United States;San Francisco;California;94110;West
SP-20920;Susan Pistek;Consumer;United States;San Francisco;California;94109;West
SS-20590;Sonia Sunley;Consumer;United States;San Francisco;California;94122;West
SS-20590;Sonia Sunley;Consumer;United States;San Francisco;California;94109;West
SW-20455;Shaun Weien;Consumer;United States;San Francisco;California;94109;West
SZ-20035;Sam Zeldin;Home Office;United States;San Francisco;California;94122;West
TB-21625;Trudy Brown;Consumer;United States;San Francisco;California;94110;West
TC-21535;Tracy Collins;Home Office;United States;San Francisco;California;94110;West
TC-21535;Tracy Collins;Home Office;United States;San Francisco;California;94122;West
TM-21010;Tamara Manning;Consumer;United States;San Francisco;California;94122;West
TM-21490;Tony Molinari;Consumer;United States;San Francisco;California;94110;West
TN-21040;Tanja Norvell;Home Office;United States;San Francisco;California;94110;West
TR-21325;Toby Ritter;Consumer;United States;San Francisco;California;94122;West
TS-21160;Theresa Swint;Corporate;United States;San Francisco;California;94110;West
TS-21205;Thomas Seio;Corporate;United States;San Francisco;California;94109;West
TS-21340;Toby Swindell;Consumer;United States;San Francisco;California;94109;West
TS-21505;Tony Sayre;Consumer;United States;San Francisco;California;94122;West
TS-21610;Troy Staebel;Consumer;United States;San Francisco;California;94122;West
TT-21220;Thomas Thornton;Consumer;United States;San Francisco;California;94109;West
TT-21460;Tonja Turnell;Home Office;United States;San Francisco;California;94110;West
TZ-21580;Tracy Zic;Consumer;United States;San Francisco;California;94122;West
VF-21715;Vicky Freymann;Home Office;United States;San Francisco;California;94109;West
VG-21790;Vivek Gonzalez;Consumer;United States;San Francisco;California;94109;West
VP-21760;Victoria Pisteka;Corporate;United States;San Francisco;California;94109;West
VW-21775;Victoria Wilson;Corporate;United States;San Francisco;California;94110;West
VW-21775;Victoria Wilson;Corporate;United States;San Francisco;California;94122;West
YC-21895;Yoseph Carroll;Corporate;United States;San Francisco;California;94110;West
ZD-21925;Zuschuss Donatelli;Consumer;United States;San Francisco;California;94109;West
BT-11305;Beth Thompson;Home Office;United States;San Gabriel;California;91776;West
CS-12400;Christopher Schild;Home Office;United States;San Jose;California;95123;West
EB-14110;Eugene Barchas;Consumer;United States;San Jose;California;95123;West
GM-14680;Greg Matthias;Consumer;United States;San Jose;California;95123;West
HA-14905;Helen Abelman;Consumer;United States;San Jose;California;95123;West
JE-15745;Joel Eaton;Consumer;United States;San Jose;California;95123;West
KD-16495;Keith Dawkins;Corporate;United States;San Jose;California;95123;West
KM-16660;Khloe Miller;Consumer;United States;San Jose;California;95123;West
LH-17155;Logan Haushalter;Consumer;United States;San Jose;California;95123;West
MC-17575;Matt Collins;Consumer;United States;San Jose;California;95123;West
NF-18595;Nicole Fjeld;Home Office;United States;San Jose;California;95123;West
NS-18505;Neola Schneider;Consumer;United States;San Jose;California;95123;West
RF-19735;Roland Fjeld;Consumer;United States;San Jose;California;95123;West
RM-19375;Raymond Messe;Consumer;United States;San Jose;California;95123;West
SA-20830;Sue Ann Reed;Consumer;United States;San Jose;California;95123;West
SC-20305;Sean Christensen;Consumer;United States;San Jose;California;95123;West
SE-20110;Sanjit Engle;Consumer;United States;San Jose;California;95123;West
SP-20650;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West
SP-20920;Susan Pistek;Consumer;United States;San Luis Obispo;California;93405;West
MC-17590;Matt Collister;Corporate;United States;San Marcos;Texas;78666;Central
VG-21790;Vivek Gonzalez;Consumer;United States;San Mateo;California;94403;West
EM-13825;Elizabeth Moffitt;Corporate;United States;Sandy Springs;Georgia;30328;South
KF-16285;Karen Ferguson;Home Office;United States;Sandy Springs;Georgia;30328;South
PF-19165;Philip Fox;Consumer;United States;Sandy Springs;Georgia;30328;South
TB-21355;Todd Boyes;Corporate;United States;Sandy Springs;Georgia;30328;South
MH-18115;Mick Hernandez;Home Office;United States;Sanford;Florida;32771;South
BK-11260;Berenike Kampe;Consumer;United States;Santa Ana;California;92704;West
EJ-14155;Eva Jacobs;Consumer;United States;Santa Ana;California;92704;West
EK-13795;Eileen Kiefer;Home Office;United States;Santa Ana;California;92704;West
EM-14140;Eugene Moren;Home Office;United States;Santa Ana;California;92704;West
KH-16630;Ken Heidel;Corporate;United States;Santa Ana;California;92704;West
PJ-19015;Pauline Johnson;Consumer;United States;Santa Ana;California;92704;West
SV-20785;Stewart Visinsky;Consumer;United States;Santa Ana;California;92704;West
BM-11140;Becky Martin;Consumer;United States;Santa Barbara;California;93101;West
DB-13120;David Bremer;Corporate;United States;Santa Barbara;California;93101;West
ME-17320;Maria Etezadi;Home Office;United States;Santa Barbara;California;93101;West
MG-17890;Michael Granlund;Home Office;United States;Santa Barbara;California;93101;West
CK-12205;Chloris Kastensmidt;Consumer;United States;Santa Clara;California;95051;West
DB-13120;David Bremer;Corporate;United States;Santa Clara;California;95051;West
LR-17035;Lisa Ryan;Corporate;United States;Santa Clara;California;95051;West
MH-17290;Marc Harrigan;Home Office;United States;Santa Fe;New Mexico;87505;West
SJ-20500;Shirley Jackson;Consumer;United States;Santa Fe;New Mexico;87505;West
NC-18415;Nathan Cano;Consumer;United States;Santa Maria;California;93454;West
AJ-10780;Anthony Jacobs;Corporate;United States;Scottsdale;Arizona;85254;West
CC-12670;Craig Carreira;Consumer;United States;Scottsdale;Arizona;85254;West
KD-16615;Ken Dana;Corporate;United States;Scottsdale;Arizona;85254;West
MT-17815;Meg Tillman;Consumer;United States;Scottsdale;Arizona;85254;West
SM-20005;Sally Matthias;Consumer;United States;Scottsdale;Arizona;85254;West
TS-21340;Toby Swindell;Consumer;United States;Scottsdale;Arizona;85254;West
TW-21025;Tamara Willingham;Home Office;United States;Scottsdale;Arizona;85254;West
AB-10015;Aaron Bergman;Consumer;United States;Seattle;Washington;98103;West
AB-10060;Adam Bellavance;Home Office;United States;Seattle;Washington;98105;West
AB-10255;Alejandro Ballentine;Home Office;United States;Seattle;Washington;98103;West
AC-10450;Amy Cox;Consumer;United States;Seattle;Washington;98105;West
AC-10615;Ann Chong;Corporate;United States;Seattle;Washington;98115;West
AG-10495;Andrew Gjertsen;Corporate;United States;Seattle;Washington;98105;West
AH-10210;Alan Hwang;Consumer;United States;Seattle;Washington;98105;West
AH-10585;Angele Hood;Consumer;United States;Seattle;Washington;98105;West
AJ-10795;Anthony Johnson;Corporate;United States;Seattle;Washington;98115;West
AM-10705;Anne McFarland;Consumer;United States;Seattle;Washington;98115;West
AP-10915;Arthur Prichep;Consumer;United States;Seattle;Washington;98105;West
AR-10825;Anthony Rawles;Corporate;United States;Seattle;Washington;98103;West
AS-10285;Alejandro Savely;Corporate;United States;Seattle;Washington;98103;West
AS-10630;Ann Steele;Home Office;United States;Seattle;Washington;98103;West
AT-10735;Annie Thurman;Consumer;United States;Seattle;Washington;98115;West
BD-11320;Bill Donatelli;Consumer;United States;Seattle;Washington;98103;West
BF-11020;Barry Französisch;Corporate;United States;Seattle;Washington;98105;West
BM-11785;Bryan Mills;Consumer;United States;Seattle;Washington;98115;West
BN-11515;Bradley Nguyen;Consumer;United States;Seattle;Washington;98103;West
BP-11185;Ben Peterman;Corporate;United States;Seattle;Washington;98103;West
BS-11365;Bill Shonely;Corporate;United States;Seattle;Washington;98105;West
BT-11305;Beth Thompson;Home Office;United States;Seattle;Washington;98103;West
BT-11305;Beth Thompson;Home Office;United States;Seattle;Washington;98105;West
BV-11245;Benjamin Venier;Corporate;United States;Seattle;Washington;98103;West
CC-12145;Charles Crestani;Consumer;United States;Seattle;Washington;98103;West
CC-12220;Chris Cortes;Consumer;United States;Seattle;Washington;98105;West
CC-12220;Chris Cortes;Consumer;United States;Seattle;Washington;98103;West
CC-12670;Craig Carreira;Consumer;United States;Seattle;Washington;98103;West
CD-12280;Christina DeMoss;Consumer;United States;Seattle;Washington;98105;West
CK-12325;Christine Kargatis;Home Office;United States;Seattle;Washington;98103;West
CL-12565;Clay Ludtke;Consumer;United States;Seattle;Washington;98115;West
CM-11815;Candace McMahon;Corporate;United States;Seattle;Washington;98115;West
CM-12655;Corinna Mitchell;Home Office;United States;Seattle;Washington;98115;West
CM-12715;Craig Molinari;Corporate;United States;Seattle;Washington;98103;West
Co-12640;Corey-Lock;Consumer;United States;Seattle;Washington;98105;West
CP-12340;Christine Phan;Corporate;United States;Seattle;Washington;98115;West
CS-11845;Cari Sayre;Corporate;United States;Seattle;Washington;98105;West
CS-11845;Cari Sayre;Corporate;United States;Seattle;Washington;98103;West
CS-11950;Carlos Soltero;Consumer;United States;Seattle;Washington;98115;West
CS-12130;Chad Sievert;Consumer;United States;Seattle;Washington;98105;West
CS-12250;Chris Selesnick;Corporate;United States;Seattle;Washington;98103;West
CS-12355;Christine Sundaresam;Consumer;United States;Seattle;Washington;98115;West
CS-12400;Christopher Schild;Home Office;United States;Seattle;Washington;98115;West
DB-13060;Dave Brooks;Consumer;United States;Seattle;Washington;98115;West
DB-13615;Doug Bickford;Consumer;United States;Seattle;Washington;98105;West
DG-13300;Deirdre Greer;Corporate;United States;Seattle;Washington;98105;West
DK-12895;Dana Kaydos;Consumer;United States;Seattle;Washington;98103;West
DK-13090;Dave Kipp;Consumer;United States;Seattle;Washington;98103;West
DK-13375;Dennis Kane;Consumer;United States;Seattle;Washington;98105;West
DK-13375;Dennis Kane;Consumer;United States;Seattle;Washington;98115;West
Dl-13600;Dorris liebe;Corporate;United States;Seattle;Washington;98105;West
DN-13690;Duane Noonan;Consumer;United States;Seattle;Washington;98115;West
DO-13435;Denny Ordway;Consumer;United States;Seattle;Washington;98103;West
DP-13105;Dave Poirier;Corporate;United States;Seattle;Washington;98115;West
Dp-13240;Dean percer;Home Office;United States;Seattle;Washington;98115;West
DS-13030;Darrin Sayre;Home Office;United States;Seattle;Washington;98115;West
DW-13540;Don Weiss;Consumer;United States;Seattle;Washington;98105;West
EB-13750;Edward Becker;Corporate;United States;Seattle;Washington;98103;West
EB-13840;Ellis Ballard;Corporate;United States;Seattle;Washington;98105;West
EB-14170;Evan Bailliet;Consumer;United States;Seattle;Washington;98115;West
ED-13885;Emily Ducich;Home Office;United States;Seattle;Washington;98115;West
EH-13765;Edward Hooks;Corporate;United States;Seattle;Washington;98103;West
EH-13765;Edward Hooks;Corporate;United States;Seattle;Washington;98115;West
EJ-14155;Eva Jacobs;Consumer;United States;Seattle;Washington;98105;West
FG-14260;Frank Gastineau;Home Office;United States;Seattle;Washington;98105;West
FH-14350;Fred Harton;Consumer;United States;Seattle;Washington;98105;West
FH-14365;Fred Hopkins;Corporate;United States;Seattle;Washington;98115;West
FM-14215;Filia McAdams;Corporate;United States;Seattle;Washington;98103;West
FP-14320;Frank Preis;Consumer;United States;Seattle;Washington;98105;West
GG-14650;Greg Guthrie;Corporate;United States;Seattle;Washington;98103;West
GH-14425;Gary Hwang;Consumer;United States;Seattle;Washington;98105;West
GM-14500;Gene McClure;Consumer;United States;Seattle;Washington;98103;West
GM-14680;Greg Matthias;Consumer;United States;Seattle;Washington;98105;West
GT-14710;Greg Tran;Consumer;United States;Seattle;Washington;98105;West
GW-14605;Giulietta Weimer;Consumer;United States;Seattle;Washington;98115;West
HJ-14875;Heather Jas;Home Office;United States;Seattle;Washington;98105;West
HM-14860;Harry Marie;Corporate;United States;Seattle;Washington;98103;West
HM-14980;Henry MacAllister;Consumer;United States;Seattle;Washington;98105;West
HR-14830;Harold Ryan;Corporate;United States;Seattle;Washington;98103;West
HW-14935;Helen Wasserman;Corporate;United States;Seattle;Washington;98115;West
HW-14935;Helen Wasserman;Corporate;United States;Seattle;Washington;98105;West
IG-15085;Ivan Gibson;Consumer;United States;Seattle;Washington;98103;West
IM-15070;Irene Maddox;Consumer;United States;Seattle;Washington;98103;West
JC-15775;John Castell;Consumer;United States;Seattle;Washington;98115;West
JD-16015;Joy Daniels;Consumer;United States;Seattle;Washington;98115;West
JE-15475;Jeremy Ellison;Consumer;United States;Seattle;Washington;98103;West
JE-15715;Joe Elijah;Consumer;United States;Seattle;Washington;98115;West
JF-15295;Jason Fortune-;Consumer;United States;Seattle;Washington;98103;West
JF-15415;Jennifer Ferguson;Consumer;United States;Seattle;Washington;98105;West
JF-15490;Jeremy Farry;Consumer;United States;Seattle;Washington;98105;West
JH-15985;Joseph Holt;Consumer;United States;Seattle;Washington;98115;West
JH-15985;Joseph Holt;Consumer;United States;Seattle;Washington;98103;West
JK-15625;Jim Karlsson;Consumer;United States;Seattle;Washington;98115;West
JK-15640;Jim Kriz;Home Office;United States;Seattle;Washington;98105;West
JL-15850;John Lucas;Consumer;United States;Seattle;Washington;98105;West
JM-15265;Janet Molinari;Corporate;United States;Seattle;Washington;98115;West
JM-15580;Jill Matthias;Consumer;United States;Seattle;Washington;98105;West
JO-15145;Jack O'Briant;Corporate;United States;Seattle;Washington;98103;West
JO-15550;Jesus Ocampo;Home Office;United States;Seattle;Washington;98105;West
JS-15880;John Stevenson;Consumer;United States;Seattle;Washington;98103;West
JW-15955;Joni Wasserman;Consumer;United States;Seattle;Washington;98103;West
KA-16525;Kelly Andreada;Consumer;United States;Seattle;Washington;98103;West
KB-16405;Katrina Bavinger;Home Office;United States;Seattle;Washington;98105;West
KB-16585;Ken Black;Corporate;United States;Seattle;Washington;98103;West
KB-16585;Ken Black;Corporate;United States;Seattle;Washington;98115;West
KB-16600;Ken Brennan;Corporate;United States;Seattle;Washington;98105;West
KC-16540;Kelly Collister;Consumer;United States;Seattle;Washington;98115;West
KC-16675;Kimberly Carter;Corporate;United States;Seattle;Washington;98105;West
KH-16510;Keith Herrera;Consumer;United States;Seattle;Washington;98103;West
KH-16630;Ken Heidel;Corporate;United States;Seattle;Washington;98105;West
KL-16645;Ken Lonsdale;Consumer;United States;Seattle;Washington;98105;West
KN-16705;Kristina Nunn;Home Office;United States;Seattle;Washington;98105;West
LB-16795;Laurel Beltran;Home Office;United States;Seattle;Washington;98105;West
LC-17140;Logan Currie;Consumer;United States;Seattle;Washington;98103;West
LL-16840;Lauren Leatherbury;Consumer;United States;Seattle;Washington;98105;West
LP-17080;Liz Pelletier;Consumer;United States;Seattle;Washington;98103;West
MC-17275;Marc Crier;Consumer;United States;Seattle;Washington;98103;West
MC-17275;Marc Crier;Consumer;United States;Seattle;Washington;98105;West
MC-17575;Matt Collins;Consumer;United States;Seattle;Washington;98103;West
MC-18130;Mike Caudle;Corporate;United States;Seattle;Washington;98115;West
ME-17725;Max Engle;Consumer;United States;Seattle;Washington;98103;West
ME-17725;Max Engle;Consumer;United States;Seattle;Washington;98105;West
ME-18010;Michelle Ellison;Corporate;United States;Seattle;Washington;98105;West
MG-17650;Matthew Grinstein;Home Office;United States;Seattle;Washington;98103;West
MH-17785;Maya Herman;Corporate;United States;Seattle;Washington;98105;West
MH-18025;Michelle Huthwaite;Consumer;United States;Seattle;Washington;98115;West
MJ-17740;Max Jones;Consumer;United States;Seattle;Washington;98115;West
ML-17395;Marina Lichtenstein;Corporate;United States;Seattle;Washington;98103;West
ML-18265;Muhammed Lee;Consumer;United States;Seattle;Washington;98103;West
MM-17260;Magdelene Morse;Consumer;United States;Seattle;Washington;98105;West
MM-18055;Michelle Moray;Consumer;United States;Seattle;Washington;98115;West
MM-18280;Muhammed MacIntyre;Corporate;United States;Seattle;Washington;98103;West
MR-17545;Mathew Reese;Home Office;United States;Seattle;Washington;98103;West
MS-17530;MaryBeth Skach;Consumer;United States;Seattle;Washington;98105;West
MS-17770;Maxwell Schwartz;Consumer;United States;Seattle;Washington;98105;West
MV-17485;Mark Van Huff;Consumer;United States;Seattle;Washington;98115;West
MW-18220;Mitch Webber;Consumer;United States;Seattle;Washington;98103;West
MZ-17335;Maria Zettner;Home Office;United States;Seattle;Washington;98105;West
MZ-17515;Mary Zewe;Corporate;United States;Seattle;Washington;98115;West
NC-18535;Nick Crebassa;Corporate;United States;Seattle;Washington;98105;West
NF-18595;Nicole Fjeld;Home Office;United States;Seattle;Washington;98105;West
NK-18490;Neil Knudson;Home Office;United States;Seattle;Washington;98105;West
NM-18520;Neoma Murray;Consumer;United States;Seattle;Washington;98105;West
NP-18670;Nora Paige;Consumer;United States;Seattle;Washington;98105;West
NP-18700;Nora Preis;Consumer;United States;Seattle;Washington;98105;West
NZ-18565;Nick Zandusky;Home Office;United States;Seattle;Washington;98115;West
PB-18805;Patrick Bzostek;Home Office;United States;Seattle;Washington;98115;West
PB-19150;Philip Brown;Consumer;United States;Seattle;Washington;98115;West
PJ-18835;Patrick Jones;Corporate;United States;Seattle;Washington;98115;West
PL-18925;Paul Lucas;Home Office;United States;Seattle;Washington;98115;West
PO-19180;Philisse Overcash;Home Office;United States;Seattle;Washington;98115;West
PO-19180;Philisse Overcash;Home Office;United States;Seattle;Washington;98103;West
PP-18955;Paul Prost;Home Office;United States;Seattle;Washington;98115;West
PS-18970;Paul Stevenson;Home Office;United States;Seattle;Washington;98105;West
PW-19030;Pauline Webber;Corporate;United States;Seattle;Washington;98105;West
RB-19360;Raymond Buch;Consumer;United States;Seattle;Washington;98115;West
RB-19465;Rick Bensley;Home Office;United States;Seattle;Washington;98103;West
RB-19570;Rob Beeghly;Consumer;United States;Seattle;Washington;98105;West
RD-19720;Roger Demir;Consumer;United States;Seattle;Washington;98105;West
RO-19780;Rose O'Brian;Consumer;United States;Seattle;Washington;98115;West
RP-19270;Rachel Payne;Corporate;United States;Seattle;Washington;98115;West
RP-19390;Resi Pölking;Consumer;United States;Seattle;Washington;98103;West
RP-19855;Roy Phan;Corporate;United States;Seattle;Washington;98103;West
RS-19420;Ricardo Sperren;Corporate;United States;Seattle;Washington;98115;West
RW-19540;Rick Wilson;Corporate;United States;Seattle;Washington;98103;West
RW-19630;Rob Williams;Corporate;United States;Seattle;Washington;98105;West
SC-20230;Scot Coram;Corporate;United States;Seattle;Washington;98105;West
SC-20260;Scott Cohen;Corporate;United States;Seattle;Washington;98115;West
SC-20380;Shahid Collister;Consumer;United States;Seattle;Washington;98115;West
SC-20680;Steve Carroll;Home Office;United States;Seattle;Washington;98115;West
SC-20680;Steve Carroll;Home Office;United States;Seattle;Washington;98105;West
SC-20725;Steven Cartwright;Consumer;United States;Seattle;Washington;98115;West
SE-20110;Sanjit Engle;Consumer;United States;Seattle;Washington;98103;West
SF-20200;Sarah Foster;Consumer;United States;Seattle;Washington;98103;West
SG-20080;Sandra Glassco;Consumer;United States;Seattle;Washington;98105;West
SH-19975;Sally Hughsby;Corporate;United States;Seattle;Washington;98103;West
SH-19975;Sally Hughsby;Corporate;United States;Seattle;Washington;98105;West
SJ-20125;Sanjit Jacobs;Home Office;United States;Seattle;Washington;98103;West
SJ-20125;Sanjit Jacobs;Home Office;United States;Seattle;Washington;98105;West
SO-20335;Sean O'Donnell;Consumer;United States;Seattle;Washington;98105;West
SR-20740;Steven Roelle;Home Office;United States;Seattle;Washington;98103;West
SS-20140;Saphhira Shifley;Corporate;United States;Seattle;Washington;98103;West
SS-20590;Sonia Sunley;Consumer;United States;Seattle;Washington;98115;West
SU-20665;Stephanie Ulpright;Home Office;United States;Seattle;Washington;98103;West
SW-20275;Scott Williamson;Consumer;United States;Seattle;Washington;98115;West
SW-20455;Shaun Weien;Consumer;United States;Seattle;Washington;98103;West
SW-20755;Steven Ward;Corporate;United States;Seattle;Washington;98115;West
SZ-20035;Sam Zeldin;Home Office;United States;Seattle;Washington;98105;West
TB-21250;Tim Brockman;Consumer;United States;Seattle;Washington;98103;West
TB-21400;Tom Boeckenhauer;Consumer;United States;Seattle;Washington;98105;West
TB-21400;Tom Boeckenhauer;Consumer;United States;Seattle;Washington;98103;West
TC-20980;Tamara Chand;Corporate;United States;Seattle;Washington;98105;West
TC-21475;Tony Chapman;Home Office;United States;Seattle;Washington;98115;West
TP-21415;Tom Prescott;Consumer;United States;Seattle;Washington;98115;West
TR-21325;Toby Ritter;Consumer;United States;Seattle;Washington;98103;West
TS-21430;Tom Stivers;Corporate;United States;Seattle;Washington;98103;West
TT-21070;Ted Trevino;Consumer;United States;Seattle;Washington;98103;West
TW-21025;Tamara Willingham;Home Office;United States;Seattle;Washington;98105;West
TW-21025;Tamara Willingham;Home Office;United States;Seattle;Washington;98103;West
VF-21715;Vicky Freymann;Home Office;United States;Seattle;Washington;98115;West
VG-21790;Vivek Gonzalez;Consumer;United States;Seattle;Washington;98103;West
VM-21685;Valerie Mitchum;Home Office;United States;Seattle;Washington;98105;West
YS-21880;Yana Sorensen;Corporate;United States;Seattle;Washington;98103;West
MA-17560;Matt Abelman;Home Office;United States;Sheboygan;Wisconsin;53081;Central
CD-12790;Cynthia Delaney;Home Office;United States;Shelton;Connecticut;6484;East
BB-10990;Barry Blumstein;Corporate;United States;Sierra Vista;Arizona;85635;West
TB-21520;Tracy Blumstein;Consumer;United States;Sierra Vista;Arizona;85635;West
EM-13825;Elizabeth Moffitt;Corporate;United States;Sioux Falls;South Dakota;57103;Central
RB-19360;Raymond Buch;Consumer;United States;Sioux Falls;South Dakota;57103;Central
VW-21775;Victoria Wilson;Corporate;United States;Sioux Falls;South Dakota;57103;Central
BS-11380;Bill Stewart;Corporate;United States;Skokie;Illinois;60076;Central
BW-11200;Ben Wallace;Consumer;United States;Skokie;Illinois;60076;Central
Co-12640;Corey-Lock;Consumer;United States;Skokie;Illinois;60076;Central
DB-13060;Dave Brooks;Consumer;United States;Skokie;Illinois;60076;Central
LS-17200;Luke Schmidt;Corporate;United States;Skokie;Illinois;60076;Central
BV-11245;Benjamin Venier;Corporate;United States;Smyrna;Tennessee;37167;South
CA-12775;Cynthia Arntzen;Consumer;United States;Smyrna;Tennessee;37167;South
MM-18280;Muhammed MacIntyre;Corporate;United States;Smyrna;Tennessee;37167;South
PB-19105;Peter Bühler;Consumer;United States;Smyrna;Georgia;30080;South
PG-18820;Patrick Gardner;Consumer;United States;Smyrna;Georgia;30080;South
PP-18955;Paul Prost;Home Office;United States;Smyrna;Georgia;30080;South
SH-19975;Sally Hughsby;Corporate;United States;Smyrna;Tennessee;37167;South
TP-21130;Theone Pippenger;Consumer;United States;Smyrna;Georgia;30080;South
RK-19300;Ralph Kennedy;Consumer;United States;South Bend;Indiana;46614;Central
CB-12535;Claudia Bergmann;Corporate;United States;Southaven;Mississippi;38671;South
LM-17065;Liz MacKendrick;Consumer;United States;Southaven;Mississippi;38671;South
JF-15415;Jennifer Ferguson;Consumer;United States;Sparks;Nevada;89431;West
KN-16705;Kristina Nunn;Home Office;United States;Sparks;Nevada;89431;West
LC-16930;Linda Cazamias;Corporate;United States;Sparks;Nevada;89431;West
BP-11230;Benjamin Patterson;Consumer;United States;Spokane;Washington;99207;West
BW-11110;Bart Watters;Corporate;United States;Spokane;Washington;99207;West
DL-13495;Dionis Lloyd;Corporate;United States;Spokane;Washington;99207;West
JF-15415;Jennifer Ferguson;Consumer;United States;Spokane;Washington;99207;West
MO-17800;Meg O'Connel;Home Office;United States;Spokane;Washington;99207;West
KM-16375;Katherine Murray;Home Office;United States;Springdale;Arkansas;72762;South
AA-10480;Andrew Allen;Consumer;United States;Springfield;Missouri;65807;Central
AH-10690;Anna Häberlin;Corporate;United States;Springfield;Virginia;22153;South
AJ-10780;Anthony Jacobs;Corporate;United States;Springfield;Virginia;22153;South
AJ-10795;Anthony Johnson;Corporate;United States;Springfield;Virginia;22153;South
AS-10090;Adam Shillingsburg;Consumer;United States;Springfield;Missouri;65807;Central
AS-10240;Alan Shonely;Consumer;United States;Springfield;Virginia;22153;South
BD-11560;Brendan Dodson;Home Office;United States;Springfield;Virginia;22153;South
BD-11605;Brian Dahlen;Consumer;United States;Springfield;Virginia;22153;South
BE-11455;Brad Eason;Home Office;United States;Springfield;Missouri;65807;Central
BG-11035;Barry Gonzalez;Consumer;United States;Springfield;Virginia;22153;South
CA-12265;Christina Anderson;Consumer;United States;Springfield;Virginia;22153;South
CC-12610;Corey Catlett;Corporate;United States;Springfield;Virginia;22153;South
CL-12700;Craig Leslie;Home Office;United States;Springfield;Missouri;65807;Central
CP-12085;Cathy Prescott;Corporate;United States;Springfield;Missouri;65807;Central
DE-13255;Deanra Eno;Home Office;United States;Springfield;Ohio;45503;East
DK-12835;Damala Kotsonis;Corporate;United States;Springfield;Oregon;97477;West
DK-12835;Damala Kotsonis;Corporate;United States;Springfield;Virginia;22153;South
DK-12985;Darren Koutras;Consumer;United States;Springfield;Oregon;97477;West
DK-13090;Dave Kipp;Consumer;United States;Springfield;Virginia;22153;South
DW-13195;David Wiener;Corporate;United States;Springfield;Oregon;97477;West
EA-14035;Erin Ashbrook;Corporate;United States;Springfield;Missouri;65807;Central
EM-14095;Eudokia Martin;Corporate;United States;Springfield;Virginia;22153;South
ES-14080;Erin Smith;Corporate;United States;Springfield;Oregon;97477;West
FC-14245;Frank Carlisle;Home Office;United States;Springfield;Ohio;45503;East
HA-14905;Helen Abelman;Consumer;United States;Springfield;Ohio;45503;East
HM-14860;Harry Marie;Corporate;United States;Springfield;Missouri;65807;Central
JA-15970;Joseph Airdo;Consumer;United States;Springfield;Oregon;97477;West
JJ-15760;Joel Jenkins;Home Office;United States;Springfield;Virginia;22153;South
JK-16090;Juliana Krohn;Consumer;United States;Springfield;Oregon;97477;West
JP-16135;Julie Prescott;Home Office;United States;Springfield;Ohio;45503;East
JR-16210;Justin Ritter;Corporate;United States;Springfield;Ohio;45503;East
JR-16210;Justin Ritter;Corporate;United States;Springfield;Oregon;97477;West
KB-16585;Ken Black;Corporate;United States;Springfield;Oregon;97477;West
KD-16270;Karen Daniels;Consumer;United States;Springfield;Virginia;22153;South
